Date,Temperature,Rainfall,Humidity,Location
2019-03-31,29.23,0.57,68.34,Kasaragodu
2019-04-01,29.38,0.25,67.52,Kasaragodu
2019-04-02,29.42,1.05,70.17,Kasaragodu
2019-04-03,29.76,1.17,67.48,Kasaragodu
2019-04-04,29.43,0.96,68.94,Kasaragodu
2019-04-05,29.71,1.18,69.18,Kasaragodu
2019-04-06,29.83,0.64,68.21,Kasaragodu
2019-04-07,29.58,0.7,70.9,Kasaragodu
2019-04-08,29.71,1.02,69.42,Kasaragodu
2019-04-09,29.75,0.88,68.51,Kasaragodu
2019-04-10,30.11,1.01,67.68,Kasaragodu
2019-04-11,29.81,4.09,70.44,Kasaragodu
2019-04-12,29.7,2.65,71.93,Kasaragodu
2019-04-13,29.96,0.69,70.63,Kasaragodu
2019-04-14,30.38,0.74,68.29,Kasaragodu
2019-04-15,29.93,1.38,70.6,Kasaragodu
2019-04-16,29.94,1.12,70.41,Kasaragodu
2019-04-17,29.89,2.25,69.62,Kasaragodu
2019-04-18,30.27,3.94,66.25,Kasaragodu
2019-04-19,29.29,5.27,68.66,Kasaragodu
2019-04-20,29.96,0.16,65.61,Kasaragodu
2019-04-21,29.3,1.18,68.78,Kasaragodu
2019-04-22,30.17,0.71,67.26,Kasaragodu
2019-04-23,30.11,1.17,69.56,Kasaragodu
2019-04-24,30.38,1.49,67.54,Kasaragodu
2019-04-25,29.81,2.1,72.65,Kasaragodu
2019-04-26,30.2,0.61,71.23,Kasaragodu
2019-04-27,30.46,0.38,70.27,Kasaragodu
2019-04-28,30.5,0.49,69.58,Kasaragodu
2019-04-29,29.81,1.72,73.35,Kasaragodu
2019-04-30,28.34,4.82,82.11,Kasaragodu
2019-05-01,29.28,2.71,74.26,Kasaragodu
2019-05-02,29.42,0.09,70.09,Kasaragodu
2019-05-03,29.26,0.06,67.91,Kasaragodu
2019-05-04,28.98,0.0,67.05,Kasaragodu
2019-05-05,29.55,0.08,67.71,Kasaragodu
2019-05-06,29.9,0.41,70.21,Kasaragodu
2019-05-07,28.95,1.75,76.75,Kasaragodu
2019-05-08,28.67,1.06,73.67,Kasaragodu
2019-05-09,28.99,0.01,66.69,Kasaragodu
2019-05-10,29.63,0.03,69.12,Kasaragodu
2019-05-11,29.79,0.15,69.82,Kasaragodu
2019-05-12,29.58,1.36,70.78,Kasaragodu
2019-05-13,29.33,1.32,72.64,Kasaragodu
2019-05-14,29.64,0.52,70.68,Kasaragodu
2019-05-15,29.43,1.06,72.19,Kasaragodu
2019-05-16,29.26,0.33,72.03,Kasaragodu
2019-05-17,29.21,0.34,73.79,Kasaragodu
2019-05-18,29.62,0.51,74.03,Kasaragodu
2019-05-19,29.45,1.24,76.21,Kasaragodu
2019-05-20,29.39,1.26,74.54,Kasaragodu
2019-05-21,29.79,1.58,69.94,Kasaragodu
2019-05-22,29.72,1.82,73.07,Kasaragodu
2019-05-23,28.63,3.95,80.69,Kasaragodu
2019-05-24,28.82,2.08,78.77,Kasaragodu
2019-05-25,28.71,6.78,79.05,Kasaragodu
2019-05-26,29.37,1.83,76.21,Kasaragodu
2019-05-27,29.84,1.52,70.83,Kasaragodu
2019-05-28,29.76,1.45,74.87,Kasaragodu
2019-05-29,28.39,13.25,77.88,Kasaragodu
2019-05-30,29.01,3.56,76.98,Kasaragodu
2019-05-31,28.79,5.39,78.68,Kasaragodu
2019-06-01,29.4,9.21,76.18,Kasaragodu
2019-06-02,29.55,3.29,76.94,Kasaragodu
2019-06-03,28.05,10.2,81.0,Kasaragodu
2019-06-04,27.88,0.72,72.78,Kasaragodu
2019-06-05,28.39,16.64,81.08,Kasaragodu
2019-06-06,28.96,7.82,80.47,Kasaragodu
2019-06-07,28.66,3.25,78.84,Kasaragodu
2019-06-08,28.65,7.89,82.1,Kasaragodu
2019-06-09,29.01,2.78,77.37,Kasaragodu
2019-06-10,28.54,18.46,81.34,Kasaragodu
2019-06-11,28.68,25.51,79.62,Kasaragodu
2019-06-12,28.61,25.46,81.14,Kasaragodu
2019-06-13,28.12,19.02,83.26,Kasaragodu
2019-06-14,28.21,22.07,85.25,Kasaragodu
2019-06-15,28.29,23.55,86.82,Kasaragodu
2019-06-16,28.25,5.44,85.38,Kasaragodu
2019-06-17,28.13,5.3,84.84,Kasaragodu
2019-06-18,28.16,16.86,84.08,Kasaragodu
2019-06-19,28.18,30.44,86.43,Kasaragodu
2019-06-20,27.43,42.3,86.48,Kasaragodu
2019-06-21,26.73,7.56,87.72,Kasaragodu
2019-06-22,26.56,9.98,83.63,Kasaragodu
2019-06-23,27.58,8.2,79.3,Kasaragodu
2019-06-24,27.86,2.94,78.27,Kasaragodu
2019-06-25,27.87,18.89,82.23,Kasaragodu
2019-06-26,27.87,18.61,85.01,Kasaragodu
2019-06-27,27.9,11.4,83.88,Kasaragodu
2019-06-28,28.21,8.43,81.1,Kasaragodu
2019-06-29,28.0,16.25,82.3,Kasaragodu
2019-06-30,27.87,12.23,84.38,Kasaragodu
2019-07-01,27.92,13.48,83.66,Kasaragodu
2019-07-02,27.96,16.26,83.94,Kasaragodu
2019-07-03,27.98,18.49,85.8,Kasaragodu
2019-07-04,27.81,21.05,87.01,Kasaragodu
2019-07-05,27.76,26.5,86.5,Kasaragodu
2019-07-06,27.74,20.2,88.14,Kasaragodu
2019-07-07,27.68,11.93,87.59,Kasaragodu
2019-07-08,27.66,19.01,87.67,Kasaragodu
2019-07-09,27.03,49.31,91.27,Kasaragodu
2019-07-10,26.78,35.34,86.8,Kasaragodu
2019-07-11,26.83,15.85,83.38,Kasaragodu
2019-07-12,26.68,13.74,82.23,Kasaragodu
2019-07-13,27.26,14.48,85.55,Kasaragodu
2019-07-14,27.09,46.55,87.36,Kasaragodu
2019-07-15,26.23,28.48,84.64,Kasaragodu
2019-07-16,26.02,14.08,83.18,Kasaragodu
2019-07-17,26.26,4.26,83.34,Kasaragodu
2019-07-18,25.74,23.56,87.68,Kasaragodu
2019-07-19,26.22,48.12,88.16,Kasaragodu
2019-07-20,26.46,40.81,87.71,Kasaragodu
2019-07-21,26.56,53.8,89.84,Kasaragodu
2019-07-22,26.22,79.85,88.95,Kasaragodu
2019-07-23,25.93,30.12,87.85,Kasaragodu
2019-07-24,26.14,26.61,88.4,Kasaragodu
2019-07-25,26.3,16.42,89.36,Kasaragodu
2019-07-26,25.86,19.19,90.74,Kasaragodu
2019-07-27,26.16,13.6,89.32,Kasaragodu
2019-07-28,26.6,7.3,85.97,Kasaragodu
2019-07-29,26.57,13.9,88.25,Kasaragodu
2019-07-30,26.14,14.69,89.32,Kasaragodu
2019-07-31,26.49,8.93,89.29,Kasaragodu
2019-08-01,27.15,5.62,86.18,Kasaragodu
2019-08-02,26.88,11.8,88.31,Kasaragodu
2019-08-03,27.03,19.43,88.65,Kasaragodu
2019-08-04,26.96,23.24,87.04,Kasaragodu
2019-08-05,26.23,39.68,89.94,Kasaragodu
2019-08-06,26.8,86.14,87.92,Kasaragodu
2019-08-07,26.53,104.33,90.22,Kasaragodu
2019-08-08,26.54,71.68,92.13,Kasaragodu
2019-08-09,26.73,54.33,90.21,Kasaragodu
2019-08-10,26.55,42.1,88.95,Kasaragodu
2019-08-11,26.46,29.71,89.75,Kasaragodu
2019-08-12,26.18,64.35,88.84,Kasaragodu
2019-08-13,26.13,56.75,89.74,Kasaragodu
2019-08-14,25.82,35.69,91.47,Kasaragodu
2019-08-15,25.86,20.39,89.21,Kasaragodu
2019-08-16,25.56,24.64,91.64,Kasaragodu
2019-08-17,25.74,18.99,91.22,Kasaragodu
2019-08-18,25.81,17.55,89.08,Kasaragodu
2019-08-19,25.69,12.85,88.6,Kasaragodu
2019-08-20,25.73,8.83,87.74,Kasaragodu
2019-08-21,25.6,27.36,87.31,Kasaragodu
2019-08-22,25.32,10.81,88.52,Kasaragodu
2019-08-23,25.39,34.36,87.79,Kasaragodu
2019-08-24,25.6,26.18,88.42,Kasaragodu
2019-08-25,25.87,17.62,90.57,Kasaragodu
2019-08-26,26.32,33.54,89.11,Kasaragodu
2019-08-27,26.23,32.48,88.55,Kasaragodu
2019-08-28,26.52,15.59,90.07,Kasaragodu
2019-08-29,26.62,35.9,90.18,Kasaragodu
2019-08-30,26.4,29.51,89.17,Kasaragodu
2019-08-31,26.45,17.97,89.74,Kasaragodu
2019-09-01,26.3,39.13,91.09,Kasaragodu
2019-09-02,26.03,28.09,89.35,Kasaragodu
2019-09-03,26.38,24.9,89.26,Kasaragodu
2019-09-04,26.31,68.37,90.54,Kasaragodu
2019-09-05,26.37,23.74,90.19,Kasaragodu
2019-09-06,26.54,24.57,91.5,Kasaragodu
2019-09-07,26.74,20.44,89.96,Kasaragodu
2019-09-08,26.39,22.16,88.01,Kasaragodu
2019-09-09,26.45,20.67,89.77,Kasaragodu
2019-09-10,26.64,13.98,89.45,Kasaragodu
2019-09-11,26.59,16.85,89.37,Kasaragodu
2019-09-12,26.56,14.19,89.45,Kasaragodu
2019-09-13,26.32,25.99,89.91,Kasaragodu
2019-09-14,26.32,10.3,89.4,Kasaragodu
2019-09-15,26.3,5.99,88.99,Kasaragodu
2019-09-16,25.87,14.07,91.35,Kasaragodu
2019-09-17,26.34,9.48,90.06,Kasaragodu
2019-09-18,25.79,15.82,87.88,Kasaragodu
2019-09-19,25.89,13.5,86.9,Kasaragodu
2019-09-20,26.1,2.11,85.71,Kasaragodu
2019-09-21,26.75,2.14,86.53,Kasaragodu
2019-09-22,26.82,5.24,85.61,Kasaragodu
2019-09-23,27.12,5.86,83.72,Kasaragodu
2019-09-24,26.31,9.05,87.48,Kasaragodu
2019-09-25,25.69,29.08,88.64,Kasaragodu
2019-09-26,25.67,50.64,90.89,Kasaragodu
2019-09-27,26.24,3.4,85.02,Kasaragodu
2019-09-28,26.83,1.25,82.4,Kasaragodu
2019-09-29,27.28,2.5,78.0,Kasaragodu
2019-09-30,27.1,5.61,82.08,Kasaragodu
2019-10-01,26.65,5.51,85.97,Kasaragodu
2019-10-02,25.76,3.11,84.52,Kasaragodu
2019-10-03,26.54,23.09,88.69,Kasaragodu
2019-10-04,26.54,4.85,87.98,Kasaragodu
2019-10-05,26.79,12.17,85.9,Kasaragodu
2019-10-06,26.41,6.9,85.19,Kasaragodu
2019-10-07,26.4,2.24,85.99,Kasaragodu
2019-10-08,26.03,4.91,87.32,Kasaragodu
2019-10-09,26.72,7.53,85.13,Kasaragodu
2019-10-10,27.15,1.67,83.08,Kasaragodu
2019-10-11,27.13,2.12,82.55,Kasaragodu
2019-10-12,25.56,34.11,84.53,Kasaragodu
2019-10-13,27.25,17.2,82.22,Kasaragodu
2019-10-14,27.52,24.48,87.4,Kasaragodu
2019-10-15,27.33,13.32,88.27,Kasaragodu
2019-10-16,27.46,5.84,85.68,Kasaragodu
2019-10-17,26.89,30.93,86.45,Kasaragodu
2019-10-18,26.28,73.52,92.41,Kasaragodu
2019-10-19,26.77,17.48,88.23,Kasaragodu
2019-10-20,25.95,18.99,90.23,Kasaragodu
2019-10-21,25.49,30.15,88.89,Kasaragodu
2019-10-22,25.73,34.81,89.23,Kasaragodu
2019-10-23,25.67,53.78,88.74,Kasaragodu
2019-10-24,26.36,28.99,88.15,Kasaragodu
2019-10-25,26.8,36.17,85.82,Kasaragodu
2019-10-26,26.52,48.47,87.44,Kasaragodu
2019-10-27,25.78,42.81,87.55,Kasaragodu
2019-10-28,25.72,5.97,81.41,Kasaragodu
2019-10-29,26.93,5.75,82.14,Kasaragodu
2019-10-30,26.25,10.06,84.23,Kasaragodu
2019-10-31,26.44,16.33,88.12,Kasaragodu
2019-11-01,26.85,0.96,78.14,Kasaragodu
2019-11-02,26.47,0.24,81.81,Kasaragodu
2019-11-03,26.98,4.86,84.12,Kasaragodu
2019-11-04,27.23,3.54,85.02,Kasaragodu
2019-11-05,27.32,2.85,86.08,Kasaragodu
2019-11-06,27.05,5.38,88.75,Kasaragodu
2019-11-07,26.66,1.52,88.96,Kasaragodu
2019-11-08,26.87,0.4,84.11,Kasaragodu
2019-11-09,27.12,1.06,82.94,Kasaragodu
2019-11-10,26.56,9.59,87.06,Kasaragodu
2019-11-11,26.68,3.82,84.52,Kasaragodu
2019-11-12,27.01,0.83,80.75,Kasaragodu
2019-11-13,27.29,0.29,76.23,Kasaragodu
2019-11-14,27.23,0.11,76.87,Kasaragodu
2019-11-15,27.76,1.51,78.14,Kasaragodu
2019-11-16,27.31,2.91,81.89,Kasaragodu
2019-11-17,27.47,1.88,78.49,Kasaragodu
2019-11-18,27.16,0.22,76.22,Kasaragodu
2019-11-19,28.33,2.49,77.68,Kasaragodu
2019-11-20,27.29,1.89,82.76,Kasaragodu
2019-11-21,27.47,3.23,82.54,Kasaragodu
2019-11-22,27.68,0.83,77.25,Kasaragodu
2019-11-23,26.91,0.27,73.77,Kasaragodu
2019-11-24,27.36,0.18,73.27,Kasaragodu
2019-11-25,27.65,0.05,74.04,Kasaragodu
2019-11-26,27.27,0.03,73.2,Kasaragodu
2019-11-27,27.51,0.07,74.92,Kasaragodu
2019-11-28,27.97,0.59,77.14,Kasaragodu
2019-11-29,28.03,0.86,76.1,Kasaragodu
2019-11-30,27.55,1.21,78.78,Kasaragodu
2019-12-01,27.12,8.44,84.02,Kasaragodu
2019-12-02,25.75,18.37,88.21,Kasaragodu
2019-12-03,25.92,2.8,84.26,Kasaragodu
2019-12-04,27.06,0.19,75.65,Kasaragodu
2019-12-05,26.84,0.0,73.77,Kasaragodu
2019-12-06,26.44,0.0,71.95,Kasaragodu
2019-12-07,26.77,0.04,73.21,Kasaragodu
2019-12-08,27.38,0.07,72.71,Kasaragodu
2019-12-09,27.25,0.0,72.32,Kasaragodu
2019-12-10,26.88,0.0,70.68,Kasaragodu
2019-12-11,26.7,0.01,73.21,Kasaragodu
2019-12-12,26.91,0.03,76.42,Kasaragodu
2019-12-13,27.08,0.01,75.98,Kasaragodu
2019-12-14,27.37,7.84,75.67,Kasaragodu
2019-12-15,27.05,5.39,77.24,Kasaragodu
2019-12-16,27.24,0.14,72.09,Kasaragodu
2019-12-17,27.32,1.63,72.99,Kasaragodu
2019-12-18,26.67,1.09,71.79,Kasaragodu
2019-12-19,27.19,0.05,72.62,Kasaragodu
2019-12-20,26.93,0.0,70.46,Kasaragodu
2019-12-21,27.38,0.48,71.83,Kasaragodu
2019-12-22,27.51,0.08,72.76,Kasaragodu
2019-12-23,27.37,0.03,73.38,Kasaragodu
2019-12-24,26.79,0.71,75.92,Kasaragodu
2019-12-25,27.57,0.24,75.8,Kasaragodu
2019-12-26,27.61,0.59,79.73,Kasaragodu
2019-12-27,27.8,0.65,78.96,Kasaragodu
2019-12-28,27.51,1.2,79.07,Kasaragodu
2019-12-29,27.62,0.82,75.17,Kasaragodu
2019-12-30,27.52,0.69,74.46,Kasaragodu
2019-12-31,27.0,1.16,78.06,Kasaragodu
2020-01-01,26.85,0.15,74.67,Kasaragodu
2020-01-02,27.26,0.03,72.71,Kasaragodu
2020-01-03,27.35,0.02,76.96,Kasaragodu
2020-01-04,26.52,0.0,76.51,Kasaragodu
2020-01-05,26.01,0.0,74.9,Kasaragodu
2020-01-06,27.39,0.0,72.14,Kasaragodu
2020-01-07,27.8,0.01,70.02,Kasaragodu
2020-01-08,26.99,0.07,76.37,Kasaragodu
2020-01-09,27.18,0.02,77.06,Kasaragodu
2020-01-10,27.25,0.0,74.18,Kasaragodu
2020-01-11,27.41,0.01,68.46,Kasaragodu
2020-01-12,26.9,0.0,63.7,Kasaragodu
2020-01-13,26.81,0.0,68.81,Kasaragodu
2020-01-14,26.31,0.0,74.97,Kasaragodu
2020-01-15,26.62,0.03,75.81,Kasaragodu
2020-01-16,26.39,0.31,73.31,Kasaragodu
2020-01-17,26.25,0.13,72.35,Kasaragodu
2020-01-18,26.72,0.01,71.74,Kasaragodu
2020-01-19,27.53,0.06,74.36,Kasaragodu
2020-01-20,27.98,0.14,72.3,Kasaragodu
2020-01-21,28.0,0.08,68.18,Kasaragodu
2020-01-22,27.84,0.0,61.51,Kasaragodu
2020-01-23,27.91,0.0,63.44,Kasaragodu
2020-01-24,28.0,0.0,65.08,Kasaragodu
2020-01-25,27.51,0.0,65.67,Kasaragodu
2020-01-26,27.28,0.0,67.73,Kasaragodu
2020-01-27,27.52,0.02,72.36,Kasaragodu
2020-01-28,27.01,0.12,72.86,Kasaragodu
2020-01-29,26.94,0.02,72.72,Kasaragodu
2020-01-30,27.08,0.0,71.32,Kasaragodu
2020-01-31,26.6,0.0,72.81,Kasaragodu
2020-02-01,26.59,0.0,72.37,Kasaragodu
2020-02-02,27.13,0.04,70.7,Kasaragodu
2020-02-03,27.38,0.02,70.24,Kasaragodu
2020-02-04,27.22,0.01,71.24,Kasaragodu
2020-02-05,27.52,0.09,70.95,Kasaragodu
2020-02-06,27.53,0.0,70.67,Kasaragodu
2020-02-07,26.77,0.02,72.25,Kasaragodu
2020-02-08,25.86,0.0,69.35,Kasaragodu
2020-02-09,26.04,0.0,64.11,Kasaragodu
2020-02-10,27.81,0.0,62.9,Kasaragodu
2020-02-11,28.76,0.05,62.93,Kasaragodu
2020-02-12,28.39,0.01,63.69,Kasaragodu
2020-02-13,28.59,0.0,61.2,Kasaragodu
2020-02-14,28.26,0.0,64.92,Kasaragodu
2020-02-15,28.56,0.0,61.87,Kasaragodu
2020-02-16,28.27,0.0,63.59,Kasaragodu
2020-02-17,28.53,0.0,58.44,Kasaragodu
2020-02-18,28.33,0.0,59.33,Kasaragodu
2020-02-19,28.46,0.0,63.03,Kasaragodu
2020-02-20,29.01,0.0,61.41,Kasaragodu
2020-02-21,29.08,0.02,58.22,Kasaragodu
2020-02-22,29.51,0.01,53.97,Kasaragodu
2020-02-23,29.44,0.01,59.69,Kasaragodu
2020-02-24,29.24,0.01,61.09,Kasaragodu
2020-02-25,29.15,0.04,64.94,Kasaragodu
2020-02-26,29.32,0.01,64.91,Kasaragodu
2020-02-27,29.3,0.27,67.72,Kasaragodu
2020-02-28,29.63,0.34,64.68,Kasaragodu
2020-02-29,28.56,2.51,70.11,Kasaragodu
2020-03-01,28.75,2.07,70.4,Kasaragodu
2020-03-02,28.1,2.84,74.67,Kasaragodu
2020-03-03,28.71,0.43,70.78,Kasaragodu
2020-03-04,28.68,0.01,66.98,Kasaragodu
2020-03-05,27.88,0.0,69.14,Kasaragodu
2020-03-06,27.66,0.01,67.61,Kasaragodu
2020-03-07,27.96,0.01,65.87,Kasaragodu
2020-03-08,28.5,0.15,67.61,Kasaragodu
2020-03-09,28.78,0.3,70.03,Kasaragodu
2020-03-10,29.02,0.01,68.74,Kasaragodu
2020-03-11,28.6,0.02,70.82,Kasaragodu
2020-03-12,28.57,0.0,70.31,Kasaragodu
2020-03-13,28.93,0.0,67.4,Kasaragodu
2020-03-14,29.42,0.0,63.32,Kasaragodu
2020-03-15,29.61,0.0,61.14,Kasaragodu
2020-03-16,29.86,0.0,62.47,Kasaragodu
2020-03-17,30.23,0.05,62.2,Kasaragodu
2020-03-18,30.2,0.21,64.21,Kasaragodu
2020-03-19,30.02,0.5,65.16,Kasaragodu
2020-03-20,30.05,0.55,61.77,Kasaragodu
2020-03-21,29.73,0.0,56.54,Kasaragodu
2020-03-22,28.96,0.01,64.48,Kasaragodu
2020-03-23,29.52,0.15,66.7,Kasaragodu
2020-03-24,29.4,0.89,68.72,Kasaragodu
2020-03-25,28.96,1.8,71.15,Kasaragodu
2020-03-26,30.11,0.25,65.1,Kasaragodu
2020-03-27,29.88,0.27,69.44,Kasaragodu
2020-03-28,29.9,0.16,70.69,Kasaragodu
2020-03-29,29.94,0.15,68.89,Kasaragodu
2020-03-30,30.16,0.12,68.25,Kasaragodu
2020-03-31,30.47,0.09,66.13,Kasaragodu
2020-04-01,30.85,0.15,65.12,Kasaragodu
2020-04-02,30.22,0.31,68.89,Kasaragodu
2020-04-03,30.09,0.24,67.97,Kasaragodu
2020-04-04,30.1,0.27,69.18,Kasaragodu
2020-04-05,30.06,0.37,68.88,Kasaragodu
2020-04-06,29.41,1.68,72.08,Kasaragodu
2020-04-07,29.31,2.36,72.83,Kasaragodu
2020-04-08,29.83,1.49,67.92,Kasaragodu
2020-04-09,30.65,0.36,61.46,Kasaragodu
2020-04-10,29.63,1.4,66.13,Kasaragodu
2020-04-11,30.31,1.04,66.42,Kasaragodu
2020-04-12,30.35,0.91,67.62,Kasaragodu
2020-04-13,30.75,0.44,66.7,Kasaragodu
2020-04-14,31.2,0.17,63.31,Kasaragodu
2020-04-15,30.72,0.23,65.31,Kasaragodu
2020-04-16,29.91,1.42,69.36,Kasaragodu
2020-04-17,30.27,1.11,68.54,Kasaragodu
2020-04-18,29.97,1.97,71.41,Kasaragodu
2020-04-19,30.83,1.36,68.43,Kasaragodu
2020-04-20,30.31,2.68,71.85,Kasaragodu
2020-04-21,30.12,2.97,73.48,Kasaragodu
2020-04-22,29.57,3.14,75.09,Kasaragodu
2020-04-23,29.97,4.57,72.24,Kasaragodu
2020-04-24,28.99,4.45,76.4,Kasaragodu
2020-04-25,29.36,2.2,75.21,Kasaragodu
2020-04-26,29.81,4.09,74.85,Kasaragodu
2020-04-27,30.0,9.71,72.22,Kasaragodu
2020-04-28,30.35,0.45,70.31,Kasaragodu
2020-04-29,29.42,1.1,72.75,Kasaragodu
2020-04-30,29.64,1.71,71.9,Kasaragodu
2020-05-01,29.18,4.15,77.51,Kasaragodu
2020-05-02,29.51,2.88,77.62,Kasaragodu
2020-05-03,29.48,3.28,80.73,Kasaragodu
2020-05-04,29.98,8.9,79.12,Kasaragodu
2020-05-05,30.31,1.96,75.18,Kasaragodu
2020-05-06,29.64,3.13,78.24,Kasaragodu
2020-05-07,29.28,4.76,78.16,Kasaragodu
2020-05-08,28.46,6.96,82.48,Kasaragodu
2020-05-09,29.68,1.97,77.69,Kasaragodu
2020-05-10,29.85,1.17,77.51,Kasaragodu
2020-05-11,29.66,3.32,77.26,Kasaragodu
2020-05-12,29.71,5.46,77.99,Kasaragodu
2020-05-13,29.6,5.41,77.42,Kasaragodu
2020-05-14,29.98,2.93,76.42,Kasaragodu
2020-05-15,29.35,7.54,81.48,Kasaragodu
2020-05-16,29.05,7.58,84.34,Kasaragodu
2020-05-17,28.68,10.47,85.58,Kasaragodu
2020-05-18,28.18,14.85,86.07,Kasaragodu
2020-05-19,28.88,5.06,80.68,Kasaragodu
2020-05-20,29.18,4.68,77.58,Kasaragodu
2020-05-21,28.22,6.72,82.48,Kasaragodu
2020-05-22,28.67,1.64,76.02,Kasaragodu
2020-05-23,29.08,3.22,79.79,Kasaragodu
2020-05-24,28.59,5.57,83.35,Kasaragodu
2020-05-25,28.91,4.19,80.42,Kasaragodu
2020-05-26,29.03,6.08,81.67,Kasaragodu
2020-05-27,28.79,22.94,84.47,Kasaragodu
2020-05-28,29.01,3.42,77.99,Kasaragodu
2020-05-29,26.68,30.96,78.35,Kasaragodu
2020-05-30,27.86,10.73,82.9,Kasaragodu
2020-05-31,27.24,37.21,88.49,Kasaragodu
2020-06-01,27.53,25.53,87.2,Kasaragodu
2020-06-02,27.83,25.88,87.35,Kasaragodu
2020-06-03,27.57,23.04,87.43,Kasaragodu
2020-06-04,27.59,15.22,82.54,Kasaragodu
2020-06-05,28.02,3.83,80.74,Kasaragodu
2020-06-06,27.88,15.54,80.29,Kasaragodu
2020-06-07,27.83,16.54,82.73,Kasaragodu
2020-06-08,27.87,3.68,79.97,Kasaragodu
2020-06-09,27.56,7.93,82.72,Kasaragodu
2020-06-10,27.61,21.89,86.46,Kasaragodu
2020-06-11,26.33,26.46,87.85,Kasaragodu
2020-06-12,27.13,28.92,81.03,Kasaragodu
2020-06-13,27.59,10.72,80.31,Kasaragodu
2020-06-14,27.38,133.27,86.14,Kasaragodu
2020-06-15,27.59,34.99,88.68,Kasaragodu
2020-06-16,27.79,90.69,89.68,Kasaragodu
2020-06-17,27.25,54.91,91.03,Kasaragodu
2020-06-18,26.41,33.92,90.25,Kasaragodu
2020-06-19,27.22,20.31,87.89,Kasaragodu
2020-06-20,27.38,11.79,80.94,Kasaragodu
2020-06-21,26.59,30.96,89.9,Kasaragodu
2020-06-22,27.15,30.42,84.53,Kasaragodu
2020-06-23,27.08,2.44,81.36,Kasaragodu
2020-06-24,26.95,3.56,83.83,Kasaragodu
2020-06-25,26.78,10.2,83.51,Kasaragodu
2020-06-26,26.08,19.36,86.36,Kasaragodu
2020-06-27,26.72,45.87,86.83,Kasaragodu
2020-06-28,27.18,48.84,87.22,Kasaragodu
2020-06-29,27.19,37.35,89.64,Kasaragodu
2020-06-30,26.07,18.02,87.38,Kasaragodu
2020-07-01,26.33,23.63,87.79,Kasaragodu
2020-07-02,25.9,38.57,89.11,Kasaragodu
2020-07-03,26.32,106.58,89.03,Kasaragodu
2020-07-04,26.65,75.72,89.5,Kasaragodu
2020-07-05,26.81,37.49,88.94,Kasaragodu
2020-07-06,27.26,24.52,88.63,Kasaragodu
2020-07-07,26.36,41.14,88.28,Kasaragodu
2020-07-08,26.63,49.71,86.83,Kasaragodu
2020-07-09,25.99,44.83,90.65,Kasaragodu
2020-07-10,25.69,6.19,89.17,Kasaragodu
2020-07-11,26.04,30.36,87.68,Kasaragodu
2020-07-12,25.6,18.8,89.31,Kasaragodu
2020-07-13,25.48,17.12,89.42,Kasaragodu
2020-07-14,26.31,30.39,89.46,Kasaragodu
2020-07-15,26.21,38.39,88.36,Kasaragodu
2020-07-16,26.54,40.48,88.13,Kasaragodu
2020-07-17,26.32,75.09,88.96,Kasaragodu
2020-07-18,26.31,26.44,89.82,Kasaragodu
2020-07-19,25.79,50.02,90.08,Kasaragodu
2020-07-20,25.76,14.07,90.96,Kasaragodu
2020-07-21,26.12,8.85,86.67,Kasaragodu
2020-07-22,26.72,9.31,86.88,Kasaragodu
2020-07-23,26.51,21.22,90.11,Kasaragodu
2020-07-24,26.29,16.04,89.27,Kasaragodu
2020-07-25,26.16,30.01,89.56,Kasaragodu
2020-07-26,25.64,7.2,88.56,Kasaragodu
2020-07-27,26.07,10.53,87.1,Kasaragodu
2020-07-28,26.28,24.95,88.56,Kasaragodu
2020-07-29,25.9,31.09,90.93,Kasaragodu
2020-07-30,26.03,32.56,90.95,Kasaragodu
2020-07-31,26.1,31.29,91.89,Kasaragodu
2020-08-01,25.72,25.21,90.36,Kasaragodu
2020-08-02,26.13,138.16,91.66,Kasaragodu
2020-08-03,26.35,46.69,89.85,Kasaragodu
2020-08-04,26.3,58.24,89.45,Kasaragodu
2020-08-05,26.15,71.3,90.44,Kasaragodu
2020-08-06,26.83,56.98,91.38,Kasaragodu
2020-08-07,26.45,99.74,92.08,Kasaragodu
2020-08-08,25.82,60.67,89.28,Kasaragodu
2020-08-09,25.7,105.08,92.61,Kasaragodu
2020-08-10,25.73,68.58,93.82,Kasaragodu
2020-08-11,25.96,22.67,90.99,Kasaragodu
2020-08-12,25.98,23.1,91.23,Kasaragodu
2020-08-13,26.02,10.91,90.28,Kasaragodu
2020-08-14,26.19,12.46,88.56,Kasaragodu
2020-08-15,26.37,15.61,88.65,Kasaragodu
2020-08-16,26.33,24.85,89.39,Kasaragodu
2020-08-17,26.37,36.71,89.32,Kasaragodu
2020-08-18,26.49,29.45,89.76,Kasaragodu
2020-08-19,26.19,8.9,89.8,Kasaragodu
2020-08-20,26.44,10.08,88.94,Kasaragodu
2020-08-21,26.5,17.38,89.87,Kasaragodu
2020-08-22,26.74,13.2,89.23,Kasaragodu
2020-08-23,26.64,5.96,88.97,Kasaragodu
2020-08-24,26.55,2.63,87.28,Kasaragodu
2020-08-25,26.69,1.35,84.21,Kasaragodu
2020-08-26,26.49,0.64,83.52,Kasaragodu
2020-08-27,26.37,3.25,83.69,Kasaragodu
2020-08-28,26.4,3.99,82.99,Kasaragodu
